id,url,img,info,condition,description,imgurl,postdate,time_since_posting,price
699108579,https://offerup.com/item/detail/699108579/,https://photos.offerup.com/MKbthHDb1FTSI5OSLiiW_nhPaHk=/300x400/bb7d/bb7d3ebf74eb4fa3a3b51a7bd98403f1.jpg,"['brand new urb space folding tray ta...', 'sold', 'torrance, ca']",New (never used),Brand new with tags. Make an offer!,https://photos.offerup.com/964aIR0TSM14w4aousVNjnS5Wj0=/600x800/bb7d/bb7d3ebf74eb4fa3a3b51a7bd98403f1.jpg,2019-06-20 23:33:31.101834,0.20833333333333331,20.0
699082499,https://offerup.com/item/detail/699082499/,https://photos.offerup.com/InehuGzN7nPHiHPjhAdmOtoK4oU=/300x400/2a4f/2a4f20197f5b485991674b64052a28bd.jpg,"['ashwood round coffee table', 'sold', 'west los angeles, ca']",Used (normal wear),31.5x31.5x16 inches. Make an offer!,https://photos.offerup.com/MZzvlgqxECbfjqf2h3VBF-Q-Dng=/600x800/2a4f/2a4f20197f5b485991674b64052a28bd.jpg,2019-06-20 22:33:31.101834,0.25,30.0
697957789,https://offerup.com/item/detail/697957789/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['end tables & middle table sold sepa...', '$600.00', 'glendale, ca']",Used (normal wear),"End tables 2 for $400
Middle table $250 

Whole set for $600 . Make an offer!",https://photos.offerup.com/aW9nmE4tmM0gMrtRGYOdDC0coTk=/600x800/e0d8/e0d8d61489d4485f9a027c564885c4ca.jpg,2019-06-19 04:33:31.101834,2.0,600.0
697267701,https://offerup.com/item/detail/697267701/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['drop leaf breakfast table solid woo...', 'sold', 'los angeles, ca']",Used (normal wear),"36” diameter 30” tall
In great shape. Make an offer!",https://photos.offerup.com/Z7zM9kvV1M70pzw52cnkFvTVzxU=/600x882/03d0/03d037465fd545ea8047ef7bf58a3697.jpg,2019-06-18 04:33:31.101834,3.0,25.0
698585350,https://offerup.com/item/detail/698585350/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['marble 3 piece set ( can be sold in...', '$800.00', 'la mirada, ca']",Used (normal wear),"Black and white solid marble 
Table $350
Hallway/entry table $300 
Side/end table $200
Or whole set for $800 
good condition
Sturdy 
Will last forever 
has been in the family for over 20 years!. Make an offer!",https://photos.offerup.com/kk3SvVkMBglMS4IOxlRIdfQVm9c=/600x800/fd63/fd63cbd8f5ce4a9ca27c467e9432ee86.jpg,2019-06-20 04:33:31.101834,1.0,800.0
698480490,https://offerup.com/item/detail/698480490/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['table', 'sold', 'alhambra, ca']",Used (normal wear),"Counter height dining table with 4 tall chairs. 

***Mirror Not For Sale Or Included***

Pickup Up Only In Alhambra Near Target. 

Chairs will Remain Built, and table legs will be removed already so it can fit through the door. . Make an offer!",https://photos.offerup.com/PZ1ZCTJCAK86F-11-3XLiY9sTHg=/600x800/5a5d/5a5dd8d370444ec7a7c5af84e429d276.jpg,2019-06-20 04:33:31.101834,1.0,150.0
697917243,https://offerup.com/item/detail/697917243/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['outdoor table and chairs', 'sold', 'los angeles, ca']",Used (normal wear),Outdoor table and chairs. Make an offer!,https://photos.offerup.com/UlH5vdYlIaAc1N1fWgFTYSP1RSY=/600x450/9c44/9c44d4e40a2d4c53ab3ea0c2fabca0d9.jpg,2019-06-19 04:33:31.101834,2.0,70.0
697899341,https://offerup.com/item/detail/697899341/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['extendable dinner table with 4 free...', 'sold', 'los angeles, ca']",Used (normal wear),"Features

Oval tabletop can seat up to eight with butterfly leaf, which conveniently folds under the table when not in use
Single pedestal
Shape: Round 
Product Details

Top Material: Solid Wood
Base Material: Solid Wood
Top Color: Brown
Base Color: Brown
Seating Capacity When Fully Extended: 6
Seating Capacity When Fully Collapsed: 4
Table Mechanism: Butterfly Leaf

Comes with 4 free original chairs . Make an offer!",https://photos.offerup.com/tn7z9oFFjCc-eWLHhGaqhs--jW4=/600x450/1532/1532f99f362642edaee0950d297d5d57.jpg,2019-06-19 04:33:31.101834,2.0,75.0
697671718,https://offerup.com/item/detail/697671718/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['mirrored console table', 'sold', 'los angeles, ca']",Used (normal wear),Slight wear on edges but overall good condition. Originally 350. Make an offer!,https://photos.offerup.com/EKU4VIYPYQfY-CxK5Jwn3pz03-4=/600x450/6523/6523e2d6264648dcbaea2edb14120d95.jpg,2019-06-19 04:33:31.101834,2.0,100.0
696761555,https://offerup.com/item/detail/696761555/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['mid century/credenza.dresser, 7 dra...', 'sold', 'costa mesa, ca']",Reconditioned/Certified,"
Dimensions 


H x 32 1/2"" w x 56"" d x 19""


Nagevoce.    Blogspot.      Com


tags: #reclaimed , #bench , #modern , #mid century , #dark walnut , #coffee table , #TV stand , #book shelf , #stool , #modern , #hard wood , #handmade , #colonial , #Victorian , #loft , #country , #country French , #Danish design, #art , #Dining Set , #Dining Table , #rustic modern , #dresser , #credenza , #danish , #bedroom , #refurbished , #DIY , #regency , #french provincial , #cottage , #shabby chic , #interior decor , #armoire , #night stands , #side tables , #retro , #art deco , #furniture #restoration #drawers. Make an offer!",https://photos.offerup.com/tV1Hb17Pz0fClTYa4NQgnv9o3_s=/568x450/1955/1955ed32737849adb65693af13a23368.jpg,2019-06-17 04:33:31.101834,4.0,460.0
696681921,https://offerup.com/item/detail/696681921/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['bedside table', 'sold', 'los angeles, ca']",Used (normal wear),It's made from a very lightweight metal . Make an offer!,https://photos.offerup.com/wln__n6GVCO0lfQzUeMAfm3xTAM=/600x450/76c6/76c6272402394cec9eabf90eb2e84889.jpg,2019-06-17 04:33:31.101834,4.0,10.0
696142985,https://offerup.com/item/detail/696142985/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['table ikea', 'sold', 'downey, ca']",Used (normal wear),Table IKEA. Make an offer!,https://photos.offerup.com/qv9pBWMIz9yq7h-pFW66C3DsOJM=/600x444/2ff4/2ff47121804445eba2859c9aa129c252.jpg,2019-06-16 04:33:31.101834,5.0,30.0
695561547,https://offerup.com/item/detail/695561547/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['farmhouse side table nightstand end...', 'sold', 'irvine, ca']",Used (normal wear),27” x  27” and 17 inches depth. Make an offer!,https://photos.offerup.com/jRkJk9_78kSZo00SHV7gCupaZtI=/600x982/8d08/8d08c0852c2e4ff9bc71e6d91fb5c65d.jpg,2019-06-15 04:33:31.101834,6.0,55.0
699016803,https://offerup.com/item/detail/699016803/,https://photos.offerup.com/u4TE6NOdfv8k4qVR-62pbByFUrA=/300x533/114b/114b71f9f5364aacadd80da1f1a261a8.jpg,"['ikea black table', 'sold', 'los angeles, ca']",Used (normal wear),The table is old and has a cover on top that's dirty. You can remove the cover but the table will be sticky afterwards. It's free of bugs or any kind of insects. We got a new table so we're getting rid of this one. Pick up only. Make an offer!,https://photos.offerup.com/M3Isk7pvfUMVndBP1hM7l4HlZao=/600x1066/114b/114b71f9f5364aacadd80da1f1a261a8.jpg,2019-06-20 20:33:31.101834,0.3333333333333333,0.0
698911292,https://offerup.com/item/detail/698911292/,https://photos.offerup.com/wJ0I1yNii8QtL2psJlsqZ6QKyGo=/300x400/7120/7120464288e341b8a86460d980c811dd.jpg,"['table lamps', 'sold', 'south gate, ca']",New (never used),"*New Never Used*
*2' foot Table Lamps*
*Beautiful Decor for Home*
*Modern Decor*. Make an offer!",https://photos.offerup.com/ZP-09QQOw_bQ8L1xGeSYi72n5Kw=/600x800/7120/7120464288e341b8a86460d980c811dd.jpg,2019-06-20 17:33:31.101834,0.4583333333333333,60.0
698889072,https://offerup.com/item/detail/698889072/,https://photos.offerup.com/urSRFuTwCbaeUxkFTiwZzxZVLDU=/300x400/2674/26742f9892234b858f5db90edae52955.jpg,"['ikea meltorp dining table', 'sold', 'los angeles, ca']",Used (normal wear),"Moving sale-!!
Used 1yr
If you want, you can take chairs also. 
2 chairs has some stain.  
Cash only
Pick up only
Korea town. Make an offer!",https://photos.offerup.com/Ml-qqbNmn2S3XkhY_FJvvbHnZMc=/600x800/2674/26742f9892234b858f5db90edae52955.jpg,2019-06-20 17:33:31.101834,0.4583333333333333,40.0
698791130,https://offerup.com/item/detail/698791130/,https://photos.offerup.com/Mp0zMCgQFSYxlVsWCXEw9C7XIXA=/300x600/bab8/bab88e34057940f78b7b3a9620f6ff46.jpg,"['table', 'sold', 'stanton, ca']",Used (normal wear),"Small table, or can be use as a desk
Good condition
Size 48W 30H 24D
Make Offer$$. Make an offer!",https://photos.offerup.com/Jtmr_FrU8prfMTU8GPT1ykEMbMA=/600x1200/bab8/bab88e34057940f78b7b3a9620f6ff46.jpg,2019-06-20 14:33:31.101834,0.5833333333333333,0.0
698696452,https://offerup.com/item/detail/698696452/,https://photos.offerup.com/Zq8Vc1cMesKUU7jV-_1AqnhUUy4=/300x225/2ce5/2ce567f6b730461aa2403e6171536866.jpg,"['restoration hardware round dining t...', 'sold', 'beverly hills, ca']",Used (normal wear),Restoration hardware round dining table. Make an offer!,https://photos.offerup.com/LkzVeJhyXRCT15Do5O8z9R1ua7Y=/600x450/2ce5/2ce567f6b730461aa2403e6171536866.jpg,2019-06-20 13:33:31.101834,0.625,750.0
698308576,https://offerup.com/item/detail/698308576/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['coffee table and couch can be sold ...', '$725.00', 'yorba linda, ca']",Used (normal wear),"Coffee table 4 1/2 x 2 3/4 good condition 
Sofa sectional 9 1/2 x6 1/2 great condition . Make an offer!",https://photos.offerup.com/ur4KW0u6Wk6WlVeAhBxcZhbznGs=/600x400/ae80/ae804a8e3e2242aeacf30697f240b486.jpg,2019-06-20 04:33:31.101834,1.0,725.0
697410356,https://offerup.com/item/detail/697410356/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['dinning room table - chairs sold se...', '$100.00', 'agua dulce, ca']",Used (normal wear),"Glass Table, chairs sold separately. Quick pick up please.. Make an offer!",https://photos.offerup.com/-87Xm-Ht_uwrylDNjPNNa-E0SFQ=/600x800/3cd7/3cd7a357d5934341b4e1d810ffcc8c84.jpg,2019-06-18 04:33:31.101834,3.0,100.0
695882686,https://offerup.com/item/detail/695882686/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['dining table', 'sold', 'los angeles, ca']",Used (normal wear),"White IKEA dining table with four chairs.
Note: Cushions not included. . Make an offer!",https://photos.offerup.com/zyNmzGPXeYD_1uIrYydCKpeBCaI=/600x450/0e02/0e02e62e691c46d889fc0ff68c4237dc.jpg,2019-06-16 04:33:31.101834,5.0,150.0
698558590,https://offerup.com/item/detail/698558590/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['dining table with 4 chairs', 'sold', 'los angeles, ca']",Used (normal wear),Table with 4 chairs in great condition. Pick up only! . Make an offer!,https://photos.offerup.com/cRIw80TsUITCONI9mEg1EgOCsrs=/600x450/1c59/1c59072441a94cc8adc69148207a5be3.jpg,2019-06-20 04:33:31.101834,1.0,100.0
698485329,https://offerup.com/item/detail/698485329/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['table night stand lamps. sold as se...', '$50.00', 'norwalk, ca']",Used (normal wear),"A set of 2 lights made of glass. Comes with harp and lamp shade. These are hotel style lights and come with a outlet receptacle to connect accessories etc. 
Selling both for $50.00 need g1 asap. 
Hmu {contact info removed}. Make an offer!",https://photos.offerup.com/0RqDuLz6uBLOxYQ40Qf8aLPw-fg=/600x800/0e5a/0e5abb9c357244f292904523248da054.jpg,2019-06-20 04:33:31.101834,1.0,50.0
697979283,https://offerup.com/item/detail/697979283/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['cute dining table from small estate...', 'sold', 'long beach, ca']",Used (normal wear),Beautiful dining set from small Estate Sale 😇 Best offer 😇. Make an offer!,https://photos.offerup.com/cKBG-SyiXSlX4nKDLsTrTbMiKAE=/600x450/2617/2617199d8fbe42a6bd656b9dd6323c12.jpg,2019-06-19 04:33:31.101834,2.0,125.0
697353869,https://offerup.com/item/detail/697353869/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['dining set w/4 chairs', 'sold', 'los angeles, ca']",Used (normal wear),"Nice used dining set. Grey with black. Also able to expand to make larger. Table w /4 chairs.
Asking $120. Make an offer!",https://photos.offerup.com/dn0uryimBus20dFZtKc7EGIKwy4=/600x450/8e03/8e03e398bbc14757a84aa76307afc41f.jpg,2019-06-18 04:33:31.101834,3.0,120.0
696586235,https://offerup.com/item/detail/696586235/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['bar table, pub set', 'sold', 'fullerton, ca']",Used (normal wear),"Lightly used bar table, great condition. Getting rid of it because I’m moving and don’t have a place for it anymore. It’s great for any small area or adding additional kitchen space for seating. 24 x 42 x 36 inches. Message me if interested!!. Make an offer!",https://photos.offerup.com/vm5JdBIUiKsWi4R9oJioYK3JtUc=/600x799/f4f2/f4f2b66de1c148008e8e5eedad31f4c1.jpg,2019-06-17 04:33:31.101834,4.0,150.0
696102729,https://offerup.com/item/detail/696102729/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['glass top dining table', 'sold', 'south gate, ca']",Used (normal wear),"Glass top dining table.
Pick up only.. Make an offer!",https://photos.offerup.com/sdjCmmBPpJzbFwQCfUaaNc-R-zE=/600x882/d590/d5905540571943c0aadfe97595eb0a6e.jpg,2019-06-16 04:33:31.101834,5.0,10.0
695689279,https://offerup.com/item/detail/695689279/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['table', 'sold', 'los angeles, ca']",Used (normal wear),Kitchen table with 4 chair . Make an offer!,https://photos.offerup.com/_QReFD7S1i-FQl8wC-uUKA84Swc=/600x1066/a382/a382c9c3c1c3451abf8dbbe5f44f93ff.jpg,2019-06-15 04:33:31.101834,6.0,100.0
