id,price,time_since_posting,imgurl,url
691086881,100,0.13203703703703704,https://images.craigslist.org/00909_1t2r23NTO83_300x300.jpg,https://orangecounty.craigslist.org/fuo/d/huntington-beach-john-thomas-new/6910868816.html
691396880,175,0.1313425925925926,https://images.craigslist.org/00L0L_5NRBLRgGh72_300x300.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-mid-century-style-chair/6913968801.html
692202498,75,0.1313425925925926,https://images.craigslist.org/00v0v_aVgrpHewN7V_300x300.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-vintage-danish-modern-style/6922024986.html
691581015,80,0.13412037037037036,https://images.craigslist.org/01616_bdgdEOqaHOM_300x300.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-replicacase-study-furniture/6915810153.html
691581079,90,0.13412037037037036,https://images.craigslist.org/00l0l_jG5gDsqHvB5_300x300.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-leather-chair/6915810797.html
691584539,225,0.13412037037037036,https://images.craigslist.org/00j0j_2U48vkb15CY_300x300.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-cb2-hemstad-chrome-chair/6915845391.html
691587652,80,0.13412037037037036,https://images.craigslist.org/01616_bdgdEOqaHOM_300x300.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-replicacase-study-furniture/6915876524.html
692202349,50,0.13342592592592592,https://images.craigslist.org/00S0S_6PRk5rpPy7H_300x300.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-vintage-green-wing-chair/6922023494.html
692202367,50,0.13342592592592592,https://images.craigslist.org/00S0S_6PRk5rpPy7H_300x300.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-vintage-green-wing-chair/6922023675.html
692202415,50,0.13273148148148148,https://images.craigslist.org/01717_3je2y9DQYSl_300x300.jpg,https://losangeles.craigslist.org/wst/fuo/d/los-angeles-vintage-desk-and-chair-1960s/6922024157.html
691581111,50,0.13412037037037036,https://images.craigslist.org/00y0y_cYg0dxGjeJa_300x300.jpg,https://losangeles.craigslist.org/lac/fuo/d/los-angeles-air-xl-outdoor-dining-arm/6915811115.html
691767881,100,0.1348148148148148,https://images.craigslist.org/00N0N_7Cl4t66ByEI_300x300.jpg,https://losangeles.craigslist.org/sfv/fuo/d/glendale-chair-with-ottoman-armchair/6917678813.html
692201960,25,0.13898148148148148,https://images.craigslist.org/00N0N_cgYP2Pd1dsw_300x300.jpg,https://losangeles.craigslist.org/sfv/fuo/d/sun-valley-reclining-chair/6922019607.html
692201970,800,0.13898148148148148,https://images.craigslist.org/00l0l_4UtK0kil4fd_300x300.jpg,https://losangeles.craigslist.org/lac/fuo/d/glendale-restoration-hardware-maxwell/6922019706.html
692201865,250,0.14037037037037037,https://images.craigslist.org/00i0i_ilnGzyAxy3x_300x300.jpg,https://orangecounty.craigslist.org/fuo/d/santa-ana-recliner-couch-and-chair/6922018659.html
692200448,1305,0.1424537037037037,https://images.craigslist.org/00O0O_7vizV3fcry2_300x300.jpg,https://losangeles.craigslist.org/wst/fuo/d/dodgertown-aviator-spitfire-egg-chair/6922004484.html
692201642,75,0.14314814814814814,https://images.craigslist.org/01515_5g8n12xb907_300x300.jpg,https://losangeles.craigslist.org/sgv/fuo/d/pasadena-deck-pool-chair-xl-mesh-zero/6922016425.html
692201672,15,0.14314814814814814,https://images.craigslist.org/00Y0Y_sFg4SqYvQB_300x300.jpg,https://orangecounty.craigslist.org/fuo/d/orange-modern-farm-table-chair-wood/6922016727.html
