id,url,img,info,condition,description,imgurl,postdate,time_since_posting,price
567577289,https://offerup.com/item/detail/567577289/,https://photos.offerup.com/5LfV02efE7itsJvr6d67-TTuQVc=/300x533/9b11/9b11035eea4f4c8daa5ea3c15e9c22c8.jpg,"['couch sold', '$30.00', 'baltimore, md']",Used (normal wear),Couch sold. Make an offer!,https://photos.offerup.com/kz5Q-NrxzsT7t93qhR7QFqfkMqQ=/600x1066/9b11/9b11035eea4f4c8daa5ea3c15e9c22c8.jpg,2018-11-19 12:17:39.448563,210,30.0
564966515,https://offerup.com/item/detail/564966515/,https://photos.offerup.com/EyPeybiKQ3LFqcsFHwK2JUYmpS4=/300x225/8550/855068679ae242738a4951e05667e323.jpg,"['sold', '$550.00', 'new carrolltn, md']",Used (normal wear),"Used for 5 months currently moved to new apartment. Furniture will not fit limited space. Reclining couch ,love seat,recliner chair and table with 4 pull out stools. Furniture is in good condition  .Currently its stored in the storage unit looking for serious inquires..to sell.... Make an offer!",https://photos.offerup.com/3UqhWHGcCnT577YKdp13Z9SdEFk=/600x450/8550/855068679ae242738a4951e05667e323.jpg,2018-10-20 12:17:39.448563,240,550.0
679726307,https://offerup.com/item/detail/679726307/,https://photos.offerup.com/9_MoB0AwXoyE8EMpVyu0Kk9CUE8=/300x533/6eb9/6eb90e3582c84076993878d482d58075.jpg,"['red leather couch need gone asap se...', 'sold', 'washington, dc']",Used (normal wear),"

Red leather couch one leg broken but can be easily fixed or unscrewed and sit on carpet without legs 

Need to carry down 3 flights of steps but nothing that heavy 
No LEATHER PEELING AT ALL. Make an offer!",https://photos.offerup.com/sNGJ-FgDxWQiQQps8Ag9HDg95MA=/600x1066/6eb9/6eb90e3582c84076993878d482d58075.jpg,2019-05-18 12:17:39.448563,30,15.0
673977836,https://offerup.com/item/detail/673977836/,https://photos.offerup.com/U5J4oeUvxYwFDvbrL9_3Ao_tO4Y=/300x400/7ce4/7ce43032f35047f985e869c044958c60.jpg,"['7 piece couch set', 'sold', 'jacksonville, md']",Used (normal wear),"7 Piece Couch Set 
2 Couches (with pillows)
2 End Tables
1 Coffee Table
2 Identical Lamps. Make an offer!",https://photos.offerup.com/-xMeyuhu0Ld6dMHbyoDgjTPS3nw=/600x800/7ce4/7ce43032f35047f985e869c044958c60.jpg,2019-05-18 12:17:39.448563,30,550.0
