id,url,img,info,condition,description,imgurl,postdate,time_since_posting,price
699966904,https://offerup.com/item/detail/699966904/,https://photos.offerup.com/6wlzCOu1c4QQQiBxgo4Ewj7I2VU=/300x225/879c/879c00aa618f461fa805f11bf0451de0.jpg,"['moving sale- wall art (sold)/sofa t...', '$45.00', 'greenbelt, md']",Used (normal wear),"1. Wall art (set) $25 -SOLD
2. Sofa table $45

Thanks!
. Make an offer!",https://photos.offerup.com/oBMcBv96NGvQKP1s7dnL7CdRQPE=/600x450/879c/879c00aa618f461fa805f11bf0451de0.jpg,2019-06-23 03:02:26.900589,3.0,45.0
695125778,https://offerup.com/item/detail/695125778/,https://photos.offerup.com/OUby_BObK-3z3AtaCy3SPPb4rYU=/300x225/6df4/6df4556477e649f591bcdb9fc7bdcd50.jpg,"['three bar tables (sold in a set)', '$200.00', 'glen burnie, md']",Used (normal wear),Three Bar Tables . Make an offer!,https://photos.offerup.com/oZiU7RuGgU8bgYgwop2Wfohgzik=/600x450/6df4/6df4556477e649f591bcdb9fc7bdcd50.jpg,2019-06-19 03:02:26.900589,7.0,200.0
702077769,https://offerup.com/item/detail/702077769/,https://assets.offerup.com/web/images/placeholder.c791e19f.png,"['sold as a set 2 side tables or plan...', '$50.00', 'daniels, md']",Used (normal wear),Sold as a set 2 side tables or plant stand and 1 rustic matching wall decoration. Make an offer!,https://photos.offerup.com/T6w0dsmnXiiJ453J12BHonprlmo=/600x800/171a/171aec4aa7694686b0bd0b00009ccac9.jpg,2019-06-25 23:02:26.900589,0.16666666666666666,50.0
